driver,lap_number,compound,track_status,lap_time,position,gap_to_leader,final_position,pit_stop_count,speed_avg,throttle_pct,brake_pct,drs_pct,gear_avg,hard_brakes
VER,1.0,HARD,12,109.827,11.0,3874.218,5.0,1,159.78622327790973,0.4085510688836104,0.28028503562945367,1.0,3.7743467933491686,0
VER,2.0,HARD,12,101.596,9.0,3975.814,5.0,1,170.992,0.43466666666666665,0.25333333333333335,1.0,4.264,0
VER,3.0,HARD,1,101.51,9.0,4077.324,5.0,1,174.66237113402062,0.44072164948453607,0.25,0.2190721649484536,4.487113402061856,0
VER,4.0,HARD,1,101.143,9.0,4178.467,5.0,1,171.0424403183024,0.4323607427055703,0.246684350132626,0.2493368700265252,4.424403183023872,0
VER,5.0,HARD,1,101.308,9.0,4279.775,5.0,1,170.68911917098447,0.41968911917098445,0.23575129533678757,0.2616580310880829,4.479274611398964,0
VER,6.0,HARD,1,101.313,8.0,4381.088,5.0,1,173.69148936170214,0.4521276595744681,0.2632978723404255,0.2127659574468085,4.473404255319149,0
VER,7.0,HARD,1,100.423,8.0,4481.511,5.0,1,175.36631016042782,0.446524064171123,0.22192513368983957,0.0,4.5133689839572195,0
VER,8.0,HARD,1,100.177,8.0,4581.688,5.0,1,174.7303664921466,0.4581151832460733,0.2356020942408377,0.0,4.515706806282722,0
VER,9.0,HARD,1,100.264,8.0,4681.952,5.0,1,174.7108108108108,0.44054054054054054,0.22432432432432434,0.0,4.521621621621621,0
VER,10.0,HARD,1,100.408,8.0,4782.36,5.0,1,172.96747967479675,0.44173441734417346,0.25474254742547425,0.06233062330623306,4.468834688346884,0
VER,11.0,HARD,1,100.423,8.0,4882.783,5.0,1,172.1577540106952,0.4144385026737968,0.25935828877005346,0.18716577540106952,4.5133689839572195,0
VER,12.0,HARD,1,100.602,8.0,4983.385,5.0,1,172.72554347826087,0.421195652173913,0.25271739130434784,0.0,4.508152173913044,0
VER,13.0,HARD,1,100.693,8.0,5084.078,5.0,1,174.79255319148936,0.42021276595744683,0.2553191489361702,0.0,4.50531914893617,0
VER,14.0,HARD,1,100.633,8.0,5184.711,5.0,1,171.92572944297083,0.4270557029177719,0.2413793103448276,0.0,4.450928381962865,0
VER,15.0,HARD,1,100.206,8.0,5284.917,5.0,1,174.33153638814017,0.4393530997304582,0.24258760107816713,0.0,4.442048517520216,0
VER,16.0,HARD,1,100.39,8.0,5385.307,5.0,1,174.68421052631578,0.42894736842105263,0.24473684210526317,0.0,4.484210526315789,0
VER,17.0,HARD,1,100.481,8.0,5485.788,5.0,1,173.26385224274406,0.42480211081794195,0.24010554089709762,0.0,4.41688654353562,0
VER,18.0,HARD,1,100.464,8.0,5586.252,5.0,1,173.82894736842104,0.45263157894736844,0.2236842105263158,0.0,4.468421052631579,0
VER,19.0,HARD,12,100.746,8.0,5686.998,5.0,1,173.89645776566758,0.444141689373297,0.23978201634877383,0.0,4.416893732970027,0
VER,20.0,HARD,14,118.294,6.0,5805.292,5.0,1,149.08863636363637,0.25,0.27045454545454545,0.5454545454545454,3.65,0
VER,21.0,HARD,4,,2.0,5977.375,5.0,1,102.05345911949685,0.05345911949685535,0.3223270440251572,1.0,2.0943396226415096,0
VER,22.0,HARD,41,149.966,2.0,6127.341,5.0,1,117.65124555160142,0.20640569395017794,0.30071174377224197,1.0,2.5338078291814945,0
VER,23.0,HARD,1,103.346,3.0,6230.687,5.0,1,169.4742268041237,0.44587628865979384,0.26804123711340205,1.0,4.27319587628866,0
VER,24.0,HARD,1,101.971,4.0,6332.658,5.0,1,172.16145833333334,0.453125,0.24479166666666666,1.0,4.385416666666667,0
VER,25.0,HARD,1,100.7,4.0,6433.358,5.0,1,174.21857923497268,0.4562841530054645,0.23770491803278687,0.0,4.418032786885246,0
VER,26.0,HARD,1,100.244,4.0,6533.602,5.0,1,173.7696335078534,0.4397905759162304,0.2486910994764398,0.0,4.452879581151833,0
VER,27.0,HARD,1,101.18,5.0,6634.782,5.0,1,173.69521410579344,0.473551637279597,0.22670025188916876,0.0,4.4433249370277075,0
VER,28.0,HARD,1,101.431,6.0,6736.213,5.0,1,171.30026809651474,0.4316353887399464,0.24664879356568364,0.05630026809651475,4.431635388739946,0
VER,29.0,HARD,1,100.437,6.0,6836.65,5.0,1,174.56167979002623,0.4566929133858268,0.2099737532808399,0.0,4.480314960629921,0
VER,30.0,HARD,1,100.326,6.0,6936.976,5.0,1,175.21066666666667,0.45066666666666666,0.24533333333333332,0.0,4.48,0
VER,31.0,HARD,1,100.247,6.0,7037.223,5.0,1,177.6037234042553,0.4654255319148936,0.22872340425531915,0.0,4.539893617021277,0
VER,32.0,HARD,1,100.033,6.0,7137.256,5.0,1,175.0909090909091,0.44919786096256686,0.22459893048128343,0.0,4.473262032085562,0
VER,33.0,HARD,1,100.087,6.0,7237.343,5.0,1,174.29381443298968,0.45103092783505155,0.211340206185567,0.0,4.458762886597938,0
VER,34.0,HARD,1,100.378,6.0,7337.721,5.0,1,174.4027027027027,0.4594594594594595,0.21621621621621623,0.0,4.467567567567568,0
VER,35.0,HARD,1,100.266,6.0,7437.987,5.0,1,174.82198952879583,0.4476439790575916,0.225130890052356,0.0,4.460732984293194,0
VER,36.0,HARD,1,100.372,6.0,7538.359,5.0,1,173.48238482384824,0.4363143631436314,0.24119241192411925,0.0,4.4498644986449865,0
VER,37.0,HARD,1,100.224,6.0,7638.583,5.0,1,175.92411924119241,0.44986449864498645,0.21951219512195122,0.0,4.506775067750677,0
