driver,lap_number,compound,track_status,lap_time,position,gap_to_leader,final_position,pit_stop_count,speed_avg,throttle_pct,brake_pct,drs_pct,gear_avg,hard_brakes
VER,1.0,INTERMEDIATE,12,104.993,2.0,350.866,1.0,2,148.37974683544303,0.30632911392405066,0.21518987341772153,1.0,3.632911392405063,0
VER,2.0,INTERMEDIATE,1,97.672,2.0,448.538,1.0,2,160.25945945945946,0.33783783783783783,0.26216216216216215,1.0,3.9324324324324325,0
VER,3.0,INTERMEDIATE,1,96.443,2.0,544.981,1.0,2,162.01694915254237,0.3305084745762712,0.2740112994350282,1.0,4.036723163841808,0
VER,4.0,INTERMEDIATE,1,95.105,2.0,640.086,1.0,2,166.72804532577905,0.3881019830028329,0.254957507082153,1.0,4.169971671388102,0
VER,5.0,INTERMEDIATE,1,93.859,2.0,733.945,1.0,2,166.01404494382024,0.398876404494382,0.24157303370786518,1.0,4.162921348314606,0
VER,6.0,INTERMEDIATE,12,92.634,2.0,826.579,1.0,2,166.8918128654971,0.40350877192982454,0.24853801169590642,1.0,4.149122807017544,0
VER,7.0,INTERMEDIATE,1,91.258,2.0,917.837,1.0,2,168.7359050445104,0.4094955489614243,0.24925816023738873,1.0,4.213649851632048,0
VER,8.0,INTERMEDIATE,1,90.766,2.0,1008.603,1.0,2,170.32335329341316,0.4341317365269461,0.24550898203592814,1.0,4.182634730538922,0
VER,9.0,INTERMEDIATE,1,90.159,2.0,1098.762,1.0,2,172.05074626865672,0.44477611940298506,0.2507462686567164,1.0,4.268656716417911,0
VER,10.0,INTERMEDIATE,1,89.295,2.0,1188.057,1.0,2,171.08955223880596,0.44477611940298506,0.2507462686567164,1.0,4.28955223880597,0
VER,11.0,INTERMEDIATE,1,89.7,2.0,1277.757,1.0,2,172.5,0.43333333333333335,0.2787878787878788,1.0,4.278787878787878,0
VER,12.0,INTERMEDIATE,1,88.991,2.0,1366.748,1.0,2,173.10542168674698,0.45180722891566266,0.23795180722891565,1.0,4.286144578313253,0
VER,13.0,INTERMEDIATE,1,88.532,2.0,1455.28,1.0,2,176.96706586826346,0.46706586826347307,0.23952095808383234,1.0,4.410179640718563,0
VER,14.0,INTERMEDIATE,1,88.527,2.0,1543.807,1.0,2,175.1547619047619,0.45535714285714285,0.25595238095238093,1.0,4.357142857142857,0
VER,15.0,INTERMEDIATE,1,88.637,2.0,1632.444,1.0,2,174.74202898550723,0.45507246376811594,0.24057971014492754,1.0,4.336231884057971,0
VER,16.0,INTERMEDIATE,1,88.138,2.0,1720.582,1.0,2,175.84795321637426,0.4590643274853801,0.23391812865497075,1.0,4.39766081871345,0
VER,17.0,INTERMEDIATE,1,89.256,2.0,1809.838,1.0,2,172.76488095238096,0.4494047619047619,0.2619047619047619,1.0,4.270833333333333,0
VER,18.0,INTERMEDIATE,1,86.436,2.0,1896.274,1.0,2,175.83383685800604,0.47129909365558914,0.22356495468277945,0.01812688821752266,4.353474320241692,0
VER,19.0,INTERMEDIATE,1,86.001,2.0,1982.275,1.0,2,181.1451612903226,0.4838709677419355,0.22580645161290322,0.0,4.570967741935484,0
VER,20.0,INTERMEDIATE,1,86.265,3.0,2068.54,1.0,2,180.30745341614906,0.5124223602484472,0.22981366459627328,0.006211180124223602,4.487577639751553,0
VER,21.0,INTERMEDIATE,1,86.578,2.0,2155.118,1.0,2,179.94654088050314,0.4716981132075472,0.24842767295597484,0.16666666666666666,4.528301886792453,0
VER,22.0,INTERMEDIATE,1,86.59,2.0,2241.708,1.0,2,177.9748427672956,0.49056603773584906,0.2358490566037736,0.0,4.440251572327044,0
VER,23.0,INTERMEDIATE,1,86.591,2.0,2328.299,1.0,2,177.1355421686747,0.4759036144578313,0.23493975903614459,0.0,4.427710843373494,0
VER,24.0,INTERMEDIATE,1,87.034,2.0,2415.333,1.0,2,177.484756097561,0.47865853658536583,0.23170731707317074,0.0,4.515243902439025,0
VER,25.0,INTERMEDIATE,124,113.896,2.0,2529.229,1.0,2,135.10304449648712,0.27400468384074944,0.2927400468384075,0.4168618266978923,3.3629976580796255,0
VER,26.0,INTERMEDIATE,4,109.849,1.0,2639.078,1.0,2,141.99520383693044,0.18944844124700239,0.2733812949640288,1.0,3.2302158273381294,0
VER,27.0,INTERMEDIATE,4,130.108,1.0,2769.186,1.0,2,119.56734693877551,0.08571428571428572,0.3224489795918367,1.0,2.642857142857143,0
VER,28.0,INTERMEDIATE,4,128.316,1.0,2897.502,1.0,2,121.15,0.14583333333333334,0.2833333333333333,1.0,2.7125,0
VER,29.0,INTERMEDIATE,412,133.946,1.0,3031.448,1.0,2,117.02554027504911,0.13163064833005894,0.3791748526522593,1.0,2.6168958742632613,0
VER,30.0,INTERMEDIATE,1,86.187,1.0,3117.635,1.0,2,181.1875,0.47619047619047616,0.22916666666666666,1.0,4.467261904761905,0
VER,31.0,INTERMEDIATE,1,89.219,1.0,3206.854,1.0,2,176.75528700906344,0.45317220543806647,0.25075528700906347,0.8942598187311178,4.386706948640484,0
VER,32.0,INTERMEDIATE,1,90.715,1.0,3297.569,1.0,2,173.57100591715977,0.4319526627218935,0.26331360946745563,1.0,4.310650887573964,0
VER,33.0,INTERMEDIATE,1,89.528,1.0,3387.097,1.0,2,175.19526627218934,0.4467455621301775,0.25443786982248523,1.0,4.331360946745562,0
VER,34.0,INTERMEDIATE,1,87.754,1.0,3474.851,1.0,2,175.87087087087087,0.43843843843843844,0.26426426426426425,1.0,4.327327327327327,0
VER,35.0,INTERMEDIATE,1,86.792,1.0,3561.643,1.0,2,178.43987341772151,0.47468354430379744,0.22151898734177214,1.0,4.436708860759493,0
VER,36.0,INTERMEDIATE,1,86.269,1.0,3647.912,1.0,2,178.35582822085888,0.4785276073619632,0.2392638036809816,1.0,4.432515337423313,0
VER,37.0,INTERMEDIATE,1,85.748,1.0,3733.66,1.0,2,182.22670807453417,0.48757763975155277,0.2267080745341615,1.0,4.571428571428571,0
VER,38.0,INTERMEDIATE,1,85.386,1.0,3819.046,1.0,2,181.94375,0.478125,0.221875,1.0,4.571875,0
VER,39.0,INTERMEDIATE,1,84.859,1.0,3903.905,1.0,2,184.47368421052633,0.49226006191950467,0.22291021671826625,1.0,4.662538699690402,0
VER,40.0,INTERMEDIATE,1,84.711,1.0,3988.616,1.0,2,182.57185628742516,0.47005988023952094,0.2275449101796407,0.017964071856287425,4.604790419161676,0
VER,41.0,INTERMEDIATE,12,84.159,1.0,4072.775,1.0,2,181.89028213166145,0.4827586206896552,0.21003134796238246,0.0,4.564263322884012,0
VER,42.0,INTERMEDIATE,1,84.079,1.0,4156.854,1.0,2,183.03548387096774,0.4870967741935484,0.23225806451612904,0.0,4.641935483870967,0
VER,43.0,INTERMEDIATE,1,84.292,1.0,4241.146,1.0,2,183.16613418530352,0.48242811501597443,0.20766773162939298,0.0,4.626198083067092,0
VER,44.0,INTERMEDIATE,1,84.381,1.0,4325.527,1.0,2,183.7674418604651,0.48172757475083056,0.22591362126245848,0.0,4.614617940199335,0
VER,45.0,INTERMEDIATE,1,100.612,2.0,4426.139,1.0,2,154.08847184986595,0.3699731903485255,0.26005361930294907,0.0,3.9222520107238608,0
VER,46.0,MEDIUM,1,90.823,2.0,4516.962,1.0,2,172.68141592920355,0.4306784660766962,0.22418879056047197,0.0,4.165191740412979,0
VER,47.0,MEDIUM,1,82.905,2.0,4599.867,1.0,2,188.24149659863946,0.5068027210884354,0.25170068027210885,0.0,4.656462585034014,0
VER,48.0,MEDIUM,1,80.47,1.0,4680.337,1.0,2,191.18243243243242,0.5371621621621622,0.21621621621621623,0.0,4.72972972972973,0
VER,49.0,MEDIUM,12,79.401,1.0,4759.738,1.0,2,200.07457627118643,0.5864406779661017,0.20677966101694914,0.0,4.925423728813559,0
VER,50.0,MEDIUM,1,78.596,1.0,4838.334,1.0,2,199.18088737201364,0.5699658703071673,0.21160409556313994,0.0,4.918088737201365,0
VER,51.0,MEDIUM,1,78.109,1.0,4916.443,1.0,2,200.83044982698962,0.5778546712802768,0.19377162629757785,0.0,5.034602076124568,0
VER,52.0,MEDIUM,12,77.905,1.0,4994.348,1.0,2,200.2785234899329,0.5805369127516778,0.19463087248322147,0.0,5.016778523489933,0
VER,53.0,MEDIUM,12,77.251,1.0,5071.599,1.0,2,200.30526315789473,0.5684210526315789,0.22456140350877193,0.0,5.056140350877193,0
VER,54.0,MEDIUM,24,99.889,1.0,5171.488,1.0,2,157.14438502673798,0.3235294117647059,0.23796791443850268,0.7780748663101604,3.804812834224599,0
VER,55.0,MEDIUM,4,130.789,1.0,5302.277,1.0,2,120.38650306748467,0.10224948875255624,0.3374233128834356,1.0,2.678936605316973,0
VER,56.0,MEDIUM,4,123.992,1.0,5426.269,1.0,2,125.39337474120083,0.17391304347826086,0.32298136645962733,1.0,2.7846790890269153,0
VER,57.0,MEDIUM,4,116.657,1.0,5542.926,1.0,2,133.87155963302752,0.18807339449541285,0.30504587155963303,1.0,3.052752293577982,0
VER,58.0,MEDIUM,41,135.564,1.0,5678.49,1.0,2,117.43713733075435,0.16827852998065765,0.3404255319148936,1.0,2.634429400386847,0
VER,59.0,MEDIUM,1,78.361,1.0,5756.851,1.0,2,202.02,0.59,0.19,1.0,5.073333333333333,0
VER,60.0,MEDIUM,1,77.472,1.0,5834.323,1.0,2,202.25174825174824,0.5944055944055944,0.1993006993006993,0.055944055944055944,5.06993006993007,0
VER,61.0,MEDIUM,1,76.625,1.0,5910.948,1.0,2,203.42013888888889,0.5833333333333334,0.19444444444444445,0.0,5.111111111111111,0
VER,62.0,MEDIUM,1,76.318,1.0,5987.266,1.0,2,208.61785714285713,0.6321428571428571,0.20714285714285716,0.0,5.2821428571428575,0
VER,63.0,MEDIUM,1,75.983,1.0,6063.249,1.0,2,205.4551724137931,0.603448275862069,0.20344827586206896,0.0,5.182758620689655,0
VER,64.0,MEDIUM,1,75.83,1.0,6139.079,1.0,2,206.92013888888889,0.6180555555555556,0.1875,0.0,5.215277777777778,0
VER,65.0,MEDIUM,1,75.882,1.0,6214.961,1.0,2,206.14930555555554,0.6111111111111112,0.1875,0.0,5.204861111111111,0
VER,66.0,MEDIUM,12,75.823,1.0,6290.784,1.0,2,208.0392857142857,0.6285714285714286,0.19642857142857142,0.0,5.264285714285714,0
VER,67.0,MEDIUM,21,75.77,1.0,6366.554,1.0,2,208.71328671328672,0.6153846153846154,0.2097902097902098,0.0,5.293706293706293,0
VER,68.0,MEDIUM,1,75.742,1.0,6442.296,1.0,2,206.4055944055944,0.6328671328671329,0.1888111888111888,0.0,5.241258741258742,0
VER,69.0,MEDIUM,1,75.935,1.0,6518.231,1.0,2,205.5,0.6232394366197183,0.19718309859154928,0.0,5.214788732394366,0
VER,70.0,MEDIUM,1,75.569,1.0,6593.8,1.0,2,209.33333333333334,0.6423611111111112,0.19444444444444445,0.0,5.28125,0
GAS,1.0,INTERMEDIATE,12,120.661,18.0,366.534,9.0,2,132.33260393873084,0.15098468271334792,0.23194748358862144,1.0,3.3107221006564553,0
GAS,2.0,INTERMEDIATE,1,103.105,18.0,469.639,9.0,2,149.54922279792746,0.27979274611398963,0.266839378238342,1.0,3.673575129533679,0
GAS,3.0,INTERMEDIATE,1,100.496,18.0,570.135,9.0,2,156.8951612903226,0.27419354838709675,0.2661290322580645,1.0,3.900537634408602,0
GAS,4.0,INTERMEDIATE,1,98.907,18.0,669.042,9.0,2,160.11475409836066,0.319672131147541,0.2786885245901639,1.0,4.03551912568306,0
GAS,5.0,INTERMEDIATE,1,98.846,18.0,767.888,9.0,2,157.88918918918918,0.2810810810810811,0.2594594594594595,1.0,3.9783783783783786,0
GAS,6.0,INTERMEDIATE,12,96.574,17.0,864.462,9.0,2,161.62087912087912,0.3269230769230769,0.26373626373626374,1.0,4.043956043956044,0
GAS,7.0,INTERMEDIATE,1,95.344,17.0,959.806,9.0,2,164.93142857142857,0.37142857142857144,0.28,1.0,4.1257142857142854,0
GAS,8.0,INTERMEDIATE,1,92.862,17.0,1052.668,9.0,2,167.81952662721895,0.40236686390532544,0.25443786982248523,1.0,4.162721893491124,0
GAS,9.0,INTERMEDIATE,1,91.76,17.0,1144.428,9.0,2,171.9072463768116,0.4144927536231884,0.25507246376811593,1.0,4.292753623188406,0
GAS,10.0,INTERMEDIATE,1,91.486,17.0,1235.914,9.0,2,170.08902077151336,0.42136498516320475,0.2522255192878338,1.0,4.207715133531157,0
GAS,11.0,INTERMEDIATE,1,93.319,17.0,1329.233,9.0,2,166.03418803418805,0.396011396011396,0.28205128205128205,1.0,4.156695156695156,0
GAS,12.0,INTERMEDIATE,1,89.961,16.0,1419.194,9.0,2,170.86060606060607,0.42727272727272725,0.2545454545454545,1.0,4.242424242424242,0
GAS,13.0,INTERMEDIATE,1,90.82,16.0,1510.014,9.0,2,170.16618911174785,0.4154727793696275,0.2636103151862464,1.0,4.237822349570201,0
GAS,14.0,INTERMEDIATE,1,90.358,16.0,1600.372,9.0,2,173.70538243626063,0.43342776203966005,0.26628895184135976,1.0,4.303116147308782,0
GAS,15.0,INTERMEDIATE,1,89.896,16.0,1690.268,9.0,2,172.1942028985507,0.4115942028985507,0.2753623188405797,1.0,4.249275362318841,0
GAS,16.0,INTERMEDIATE,1,88.456,16.0,1778.724,9.0,2,175.6845238095238,0.4642857142857143,0.24404761904761904,1.0,4.375,0
GAS,17.0,INTERMEDIATE,1,87.982,16.0,1866.706,9.0,2,175.86526946107784,0.46107784431137727,0.25748502994011974,0.7544910179640718,4.401197604790419,0
GAS,18.0,INTERMEDIATE,1,88.933,16.0,1955.639,9.0,2,175.0430769230769,0.41846153846153844,0.28,0.5661538461538461,4.384615384615385,0
