driver,lap_number,compound,track_status,lap_time,position,gap_to_leader,final_position,pit_stop_count,speed_avg,throttle_pct,brake_pct,drs_pct,gear_avg,hard_brakes
HAM,1.0,MEDIUM,1,96.034,3.0,3591.778,1.0,2,213.66573033707866,0.601123595505618,0.15730337078651685,0.9971910112359551,5.536516853932584,0
HAM,2.0,MEDIUM,1,91.42,2.0,3683.198,1.0,2,228.2280701754386,0.6081871345029239,0.18128654970760233,0.30701754385964913,5.9678362573099415,0
HAM,3.0,MEDIUM,1,91.716,2.0,3774.914,1.0,2,225.49295774647888,0.6056338028169014,0.16338028169014085,0.16338028169014085,6.011267605633803,0
HAM,4.0,MEDIUM,1,91.988,2.0,3866.902,1.0,2,226.38643067846607,0.6253687315634219,0.1504424778761062,0.0,6.106194690265487,0
HAM,5.0,MEDIUM,1,91.677,2.0,3958.579,1.0,2,226.22916666666666,0.6339285714285714,0.14285714285714285,0.0,5.925595238095238,0
HAM,6.0,MEDIUM,1,91.746,2.0,4050.325,1.0,2,227.2244318181818,0.6278409090909091,0.15056818181818182,0.0,6.025568181818182,0
HAM,7.0,MEDIUM,1,91.675,2.0,4142.0,1.0,2,229.43965517241378,0.646551724137931,0.14655172413793102,0.0,5.968390804597701,0
HAM,8.0,MEDIUM,1,91.76,2.0,4233.76,1.0,2,225.0668604651163,0.6395348837209303,0.14534883720930233,0.0,5.892441860465116,0
HAM,9.0,MEDIUM,1,91.564,2.0,4325.324,1.0,2,228.1903409090909,0.6392045454545454,0.1590909090909091,0.0,5.769886363636363,0
HAM,10.0,MEDIUM,1,91.515,2.0,4416.839,1.0,2,226.6,0.6197183098591549,0.14084507042253522,0.0,5.645070422535211,0
HAM,11.0,MEDIUM,1,91.487,2.0,4508.326,1.0,2,228.3782991202346,0.6363636363636364,0.15542521994134897,0.0,5.721407624633431,0
HAM,12.0,MEDIUM,1,91.563,2.0,4599.889,1.0,2,225.865889212828,0.641399416909621,0.15160349854227406,0.0,5.653061224489796,0
HAM,13.0,MEDIUM,1,91.881,2.0,4691.77,1.0,2,226.64166666666668,0.6305555555555555,0.14722222222222223,0.0,5.6722222222222225,0
HAM,14.0,MEDIUM,1,91.609,2.0,4783.379,1.0,2,228.55833333333334,0.6555555555555556,0.15555555555555556,0.0,5.713888888888889,0
HAM,15.0,MEDIUM,1,91.563,2.0,4874.942,1.0,2,229.30994152046785,0.6637426900584795,0.1608187134502924,0.0,5.728070175438597,0
HAM,16.0,MEDIUM,1,91.931,2.0,4966.873,1.0,2,228.8294117647059,0.6705882352941176,0.13529411764705881,0.0,5.726470588235294,0
HAM,17.0,MEDIUM,1,93.721,2.0,5060.594,1.0,2,224.26345609065154,0.6288951841359773,0.1671388101983003,0.0,5.694050991501417,0
HAM,18.0,MEDIUM,1,95.071,1.0,5155.665,1.0,2,220.87106017191977,0.5673352435530086,0.1977077363896848,0.2722063037249284,5.521489971346705,0
HAM,19.0,MEDIUM,1,103.711,1.0,5259.376,1.0,2,202.30434782608697,0.4680306905370844,0.21483375959079284,0.7263427109974424,5.342710997442455,0
HAM,20.0,MEDIUM,1,100.021,3.0,5359.397,1.0,2,209.55497382198953,0.5418848167539267,0.2198952879581152,1.0,5.599476439790576,0
HAM,21.0,MEDIUM,1,92.156,3.0,5451.553,1.0,2,226.83055555555555,0.6222222222222222,0.16944444444444445,1.0,5.769444444444445,0
HAM,22.0,MEDIUM,1,91.095,3.0,5542.648,1.0,2,230.01470588235293,0.6676470588235294,0.17058823529411765,1.0,5.764705882352941,0
