driver,lap_number,compound,track_status,lap_time,position,gap_to_leader,final_position,pit_stop_count,speed_avg,throttle_pct,brake_pct,drs_pct,gear_avg,hard_brakes
HAM,1.0,MEDIUM,1,112.7,2.0,3427.735,1.0,2,217.79901960784315,0.6102941176470589,0.15441176470588236,1.0,5.644607843137255,0
HAM,2.0,MEDIUM,1,109.849,2.0,3537.584,1.0,2,228.36274509803923,0.6372549019607843,0.18382352941176472,0.17647058823529413,6.034313725490196,0
HAM,3.0,MEDIUM,1,109.109,1.0,3646.693,1.0,2,229.7825,0.63,0.145,0.17,6.1075,0
HAM,4.0,MEDIUM,1,109.808,1.0,3756.501,1.0,2,226.2731591448931,0.6437054631828979,0.1330166270783848,0.0,6.049881235154395,0
HAM,5.0,MEDIUM,1,109.376,1.0,3865.877,1.0,2,229.4390243902439,0.675609756097561,0.12682926829268293,0.0,6.136585365853659,0
HAM,6.0,MEDIUM,1,109.4,1.0,3975.277,1.0,2,227.8557457212714,0.6503667481662592,0.13202933985330073,0.0,6.141809290953545,0
HAM,7.0,MEDIUM,1,109.357,1.0,4084.634,1.0,2,228.69761904761904,0.6595238095238095,0.1357142857142857,0.0,6.152380952380953,0
HAM,8.0,MEDIUM,1,109.666,1.0,4194.3,1.0,2,229.9830917874396,0.6666666666666666,0.12318840579710146,0.0,6.219806763285024,0
HAM,9.0,MEDIUM,1,109.704,1.0,4304.004,1.0,2,229.18225419664267,0.6498800959232613,0.1366906474820144,0.0,6.213429256594724,0
HAM,10.0,MEDIUM,1,109.951,1.0,4413.955,1.0,2,227.1221945137157,0.655860349127182,0.13216957605985039,0.0,6.15211970074813,0
HAM,11.0,MEDIUM,1,114.328,2.0,4528.283,1.0,2,218.22685185185185,0.5972222222222222,0.13657407407407407,0.0,5.837962962962963,0
HAM,12.0,HARD,1,124.792,5.0,4653.075,1.0,2,199.56331877729258,0.5021834061135371,0.15502183406113537,0.14410480349344978,5.2314410480349345,0
HAM,13.0,HARD,1,108.204,3.0,4761.279,1.0,2,232.51385390428212,0.6649874055415617,0.1486146095717884,0.10075566750629723,6.236775818639798,0
HAM,14.0,HARD,1,108.124,3.0,4869.403,1.0,2,232.84855769230768,0.6706730769230769,0.1346153846153846,0.04567307692307692,6.209134615384615,0
HAM,15.0,HARD,12,108.15,3.0,4977.553,1.0,2,230.75628140703517,0.6532663316582915,0.1306532663316583,0.0,6.188442211055277,0
HAM,16.0,HARD,1,107.973,2.0,5085.526,1.0,2,233.8942065491184,0.6851385390428212,0.11586901763224182,0.0,6.209068010075566,0
HAM,17.0,HARD,1,107.957,2.0,5193.483,1.0,2,230.72345679012346,0.654320987654321,0.1259259259259259,0.0,6.145679012345679,0
HAM,18.0,HARD,1,107.91,2.0,5301.393,1.0,2,230.4848484848485,0.6691919191919192,0.12121212121212122,0.0,6.1313131313131315,0
HAM,19.0,HARD,1,108.04,2.0,5409.433,1.0,2,229.65601965601965,0.6511056511056511,0.14496314496314497,0.0,6.1547911547911545,0
HAM,20.0,HARD,1,108.237,1.0,5517.67,1.0,2,232.05541561712846,0.6624685138539043,0.12342569269521411,0.0,6.113350125944584,0
HAM,21.0,HARD,1,108.396,1.0,5626.066,1.0,2,234.13759213759215,0.6535626535626535,0.13022113022113022,0.0,6.226044226044226,0
HAM,22.0,HARD,1,108.368,1.0,5734.434,1.0,2,229.21,0.645,0.1225,0.0,6.1175,0
HAM,23.0,HARD,1,108.338,1.0,5842.772,1.0,2,231.40140845070422,0.6619718309859155,0.12206572769953052,0.0,6.176056338028169,0
HAM,24.0,HARD,1,108.028,1.0,5950.8,1.0,2,230.32009925558313,0.6550868486352357,0.13647642679900746,0.0,6.136476426799008,0
HAM,25.0,HARD,1,107.845,1.0,6058.645,1.0,2,232.4490291262136,0.6601941747572816,0.11650485436893204,0.0,6.182038834951456,0
HAM,26.0,HARD,1,112.047,1.0,6170.692,1.0,2,225.38686131386862,0.6374695863746959,0.12652068126520682,0.0,5.895377128953771,0
HAM,27.0,HARD,1,121.3,6.0,6291.992,1.0,2,203.48893805309734,0.5530973451327433,0.14380530973451328,0.0,5.303097345132743,0
HAM,28.0,HARD,1,107.396,5.0,6399.388,1.0,2,232.807881773399,0.6330049261083743,0.15270935960591134,0.15763546798029557,6.135467980295567,0
HAM,29.0,HARD,1,107.429,4.0,6506.817,1.0,2,231.81159420289856,0.6521739130434783,0.13285024154589373,0.04589371980676329,6.166666666666667,0
HAM,30.0,HARD,1,107.031,3.0,6613.848,1.0,2,233.14888337468983,0.6575682382133995,0.141439205955335,0.0,6.240694789081886,0
HAM,31.0,HARD,1,107.182,2.0,6721.03,1.0,2,232.09803921568627,0.6617647058823529,0.1323529411764706,0.0,6.181372549019608,0
HAM,32.0,HARD,1,107.003,2.0,6828.033,1.0,2,233.0891089108911,0.6707920792079208,0.12623762376237624,0.0,6.183168316831683,0
HAM,33.0,HARD,1,106.653,2.0,6934.686,1.0,2,234.73,0.67,0.12,0.0,6.15,0
HAM,34.0,HARD,1,106.856,2.0,7041.542,1.0,2,233.65822784810126,0.6708860759493671,0.13164556962025317,0.0,6.159493670886076,0
HAM,35.0,HARD,1,106.729,2.0,7148.271,1.0,2,234.615,0.6775,0.1275,0.0,6.2125,0
HAM,36.0,HARD,1,106.931,2.0,7255.202,1.0,2,236.8838383838384,0.6717171717171717,0.12626262626262627,0.0,6.23989898989899,0
HAM,37.0,HARD,1,107.042,2.0,7362.244,1.0,2,233.15037593984962,0.6666666666666666,0.13283208020050125,0.0,6.18295739348371,0
HAM,38.0,HARD,1,106.747,2.0,7468.991,1.0,2,234.09925558312656,0.6625310173697271,0.12406947890818859,0.0,6.208436724565757,0
HAM,39.0,HARD,1,107.054,2.0,7576.045,1.0,2,233.31372549019608,0.6666666666666666,0.12745098039215685,0.0,6.186274509803922,0
HAM,40.0,HARD,1,107.125,2.0,7683.17,1.0,2,234.0847880299252,0.6658354114713217,0.12219451371571072,0.04738154613466334,6.192019950124688,0
HAM,41.0,HARD,1,107.622,2.0,7790.792,1.0,2,231.51105651105652,0.6511056511056511,0.15724815724815724,0.22358722358722358,6.117936117936118,0
HAM,42.0,HARD,1,107.387,2.0,7898.179,1.0,2,234.41708542713567,0.6633165829145728,0.1457286432160804,0.21608040201005024,6.14070351758794,0
HAM,43.0,HARD,1,107.388,2.0,8005.567,1.0,2,230.73621103117506,0.6402877697841727,0.1366906474820144,0.2302158273381295,6.069544364508393,0
HAM,44.0,HARD,1,107.034,2.0,8112.601,1.0,2,233.47704081632654,0.6428571428571429,0.14030612244897958,0.22448979591836735,6.086734693877551,0
PIA,1.0,MEDIUM,1,114.248,4.0,3429.283,2.0,2,215.33574879227052,0.5700483091787439,0.15942028985507245,0.9975845410628019,5.2898550724637685,0
PIA,2.0,MEDIUM,1,110.164,4.0,3539.447,2.0,2,228.7921760391198,0.6161369193154034,0.16625916870415647,0.16625916870415647,5.67237163814181,0
PIA,3.0,MEDIUM,1,109.971,4.0,3649.418,2.0,2,228.92555831265508,0.6104218362282878,0.15632754342431762,0.21339950372208435,5.722084367245658,0
PIA,4.0,MEDIUM,1,109.847,4.0,3759.265,2.0,2,225.98815165876778,0.6042654028436019,0.15165876777251186,0.22037914691943128,5.672985781990521,0
PIA,5.0,MEDIUM,1,110.085,4.0,3869.35,2.0,2,225.7257281553398,0.6140776699029126,0.15048543689320387,0.21601941747572814,5.580097087378641,0
PIA,6.0,MEDIUM,1,109.963,4.0,3979.313,2.0,2,227.89756097560976,0.6146341463414634,0.16341463414634147,0.22439024390243903,5.753658536585366,0
PIA,7.0,MEDIUM,1,110.03,4.0,4089.343,2.0,2,227.14893617021278,0.6217494089834515,0.15602836879432624,0.16548463356973994,5.695035460992908,0
PIA,8.0,MEDIUM,1,110.062,4.0,4199.405,2.0,2,227.07469879518072,0.6216867469879518,0.14698795180722893,0.0,5.691566265060241,0
PIA,9.0,MEDIUM,1,110.481,4.0,4309.886,2.0,2,228.07177033492823,0.6363636363636364,0.13875598086124402,0.0,5.758373205741627,0
PIA,10.0,MEDIUM,1,110.045,4.0,4419.931,2.0,2,223.43950617283951,0.6,0.15308641975308643,0.0,5.619753086419753,0
PIA,11.0,MEDIUM,1,114.271,6.0,4534.202,2.0,2,219.0983606557377,0.5550351288056206,0.17798594847775176,0.0,5.526932084309133,0
PIA,12.0,HARD,1,123.103,7.0,4657.305,2.0,2,200.55164835164834,0.5098901098901099,0.16923076923076924,0.14285714285714285,4.892307692307693,0
PIA,13.0,HARD,1,107.565,5.0,4764.87,2.0,2,232.30710659898477,0.6218274111675127,0.1446700507614213,0.16243654822335024,5.748730964467005,0
PIA,14.0,HARD,1,108.239,5.0,4873.109,2.0,2,232.15107913669064,0.6163069544364509,0.1510791366906475,0.0,5.772182254196642,0
PIA,15.0,HARD,12,108.07,5.0,4981.179,2.0,2,231.46835443037975,0.6050632911392405,0.1569620253164557,0.0,5.784810126582278,0
PIA,16.0,HARD,1,108.355,4.0,5089.534,2.0,2,227.97014925373134,0.6144278606965174,0.1417910447761194,0.0,5.661691542288557,0
PIA,17.0,HARD,1,108.473,4.0,5198.007,2.0,2,232.02970297029702,0.6237623762376238,0.16336633663366337,0.0,5.784653465346534,0
PIA,18.0,HARD,1,108.153,4.0,5306.16,2.0,2,230.7537688442211,0.6080402010050251,0.14321608040201006,0.0,5.771356783919598,0
PIA,19.0,HARD,1,108.233,4.0,5414.393,2.0,2,231.8132678132678,0.6167076167076168,0.15233415233415235,0.0,5.823095823095823,0
PIA,20.0,HARD,1,108.175,4.0,5522.568,2.0,2,229.3853904282116,0.6070528967254408,0.15113350125944586,0.0,5.80352644836272,0
PIA,21.0,HARD,1,108.376,3.0,5630.944,2.0,2,230.97066014669926,0.628361858190709,0.15158924205378974,0.0,5.801955990220049,0
PIA,22.0,HARD,1,108.179,3.0,5739.123,2.0,2,230.51005025125627,0.5979899497487438,0.16834170854271358,0.0,5.821608040201005,0
PIA,23.0,HARD,1,108.352,3.0,5847.475,2.0,2,230.9004739336493,0.6161137440758294,0.14218009478672985,0.0,5.808056872037914,0
PIA,24.0,HARD,1,108.163,3.0,5955.638,2.0,2,229.56127450980392,0.6127450980392157,0.14460784313725492,0.0,5.78921568627451,0
PIA,25.0,HARD,1,107.98,2.0,6063.618,2.0,2,232.30170316301704,0.6058394160583942,0.16058394160583941,0.0,5.844282238442823,0
PIA,26.0,HARD,1,107.519,2.0,6171.137,2.0,2,233.34595959595958,0.6313131313131313,0.13383838383838384,0.0,5.898989898989899,0
PIA,27.0,HARD,1,107.024,1.0,6278.161,2.0,2,233.8,0.6354430379746835,0.14936708860759493,0.0,5.89367088607595,0
PIA,28.0,HARD,1,107.609,1.0,6385.77,2.0,2,232.3065693430657,0.6301703163017032,0.14841849148418493,0.0,5.897810218978102,0
PIA,29.0,HARD,1,107.653,1.0,6493.423,2.0,2,232.63260340632604,0.6326034063260341,0.13381995133819952,0.0,5.888077858880779,0
PIA,30.0,HARD,1,111.738,1.0,6605.161,2.0,2,224.42924528301887,0.589622641509434,0.16037735849056603,0.0,5.6674528301886795,0
PIA,31.0,HARD,1,121.424,4.0,6726.585,2.0,2,204.52060737527114,0.5357917570498916,0.1540130151843818,0.0,5.136659436008677,0
