anno,gp,round,lap_number,driver,team,compound,position,final_position,csv_pit_stop_count,elo_driver,elo_team,stint,lap_in_stint,pit_in,pit_out,sector1,sector2,sector3,track_status,lap_time,speed_avg,throttle_pct,brake_pct,drs_pct,gear_avg,lap_time_diff,gap_to_leader_diff,speed_avg_diff,throttle_pct_diff,brake_pct_diff,drs_pct_diff,gear_avg_diff,lap_time_pct,gap_to_leader_pct
2025,Saudi Arabian Grand Prix,5,5.0,NOR,McLaren,HARD,8,4.0,1,4267.06227709915,7325.943033905385,0,0,False,False,35.897,30.011,29.617,1,95.525,229.85593220338984,0.6384180790960452,0.1638418079096045,0.23163841807909605,5.740112994350283,1.8090000000000117,7.208000000000084,-4.033602680331086,-0.06507029299697809,0.03884180790960451,0.22291748784653792,-0.21918933123111284,0.3888888888888889,0.4444444444444444
2025,Saudi Arabian Grand Prix,5,5.0,RUS,Mercedes,MEDIUM,3,5.0,1,4190.525629878846,6830.573839968165,0,0,False,False,34.781,29.406,29.809,1,93.996,231.96511627906978,0.6482558139534884,0.14244186046511628,0.0,6.069767441860465,0.28000000000000114,2.3420000000000982,-1.9244186046511516,-0.05523255813953487,0.017441860465116282,-0.00872093023255814,0.11046511627906952,0.16666666666666666,0.16666666666666666
2025,Saudi Arabian Grand Prix,5,5.0,ANT,Mercedes,MEDIUM,5,6.0,1,3911.001226749124,6830.573839968165,0,0,False,False,35.367,29.4,29.715,1,94.482,231.29682997118155,0.659942363112392,0.15273775216138327,0.2276657060518732,5.9077809798270895,0.7660000000000053,4.278999999999996,-2.592704912539375,-0.04354600898063132,0.027737752161383272,0.21894477581931507,-0.051521345754306225,0.2777777777777778,0.2777777777777778
2025,Saudi Arabian Grand Prix,5,5.0,HAM,Ferrari,MEDIUM,6,7.0,1,3792.1697040871636,6717.285590137002,0,0,False,False,35.575,29.694,29.83,1,95.099,230.74928774928776,0.6552706552706553,0.17094017094017094,0.0,6.042735042735043,1.3830000000000098,5.655999999999949,-3.1402471344331673,-0.04821771682236797,0.045940170940170943,-0.00872093023255814,0.08343271715364686,0.3333333333333333,0.3333333333333333
2025,Saudi Arabian Grand Prix,5,5.0,SAI,Williams,MEDIUM,7,8.0,1,3677.262322719533,6586.177769902186,0,0,False,False,35.964,29.945,29.808,1,95.717,229.56940509915015,0.6062322946175638,0.1671388101983003,0.0,6.053824362606233,2.0010000000000048,6.8400000000001455,-4.320129784570781,-0.0972560774754595,0.04213881019830029,-0.00872093023255814,0.09452203702483697,0.5555555555555556,0.3888888888888889
2025,Saudi Arabian Grand Prix,5,5.0,ALB,Williams,MEDIUM,9,9.0,1,3858.3049219708546,6586.177769902186,0,0,False,False,36.057,29.838,29.711,1,95.606,230.10985915492958,0.571830985915493,0.17464788732394365,0.2140845070422535,5.988732394366197,1.8900000000000006,7.996000000000095,-3.7796757287913465,-0.1316573861775303,0.04964788732394365,0.2053635768096954,0.029430068784801477,0.4444444444444444,0.5
2025,Saudi Arabian Grand Prix,5,5.0,HAD,Racing Bulls,HARD,10,10.0,1,3593.730107593417,5795.407550726584,0,0,False,False,35.743,29.918,29.963,1,95.624,230.7921348314607,0.648876404494382,0.16292134831460675,0.21348314606741572,5.867977528089888,1.9080000000000013,8.894999999999982,-3.097400052260241,-0.05461196759864129,0.03792134831460675,0.2047622158348576,-0.09132479749150768,0.5,0.5555555555555556
2025,Saudi Arabian Grand Prix,5,5.0,ALO,Aston Martin,MEDIUM,11,11.0,1,3388.196002914378,6702.505644354316,0,0,False,False,36.197,29.951,30.028,1,96.176,229.17877094972067,0.659217877094972,0.15363128491620112,0.22346368715083798,5.835195530726257,2.460000000000008,9.567000000000007,-4.710763934000255,-0.044270494998051246,0.028631284916201122,0.21474275691827985,-0.12410679485513842,0.6111111111111112,0.6111111111111112
2025,Saudi Arabian Grand Prix,5,5.0,LAW,Racing Bulls,MEDIUM,12,12.0,1,2768.3843947422856,5795.407550726584,0,0,False,False,36.342,29.992,30.028,1,96.362,229.16201117318437,0.6229050279329609,0.1452513966480447,0.2206703910614525,5.731843575418995,2.646000000000001,10.079000000000178,-4.727523710536559,-0.08058334416006241,0.020251396648044706,0.21194946082889438,-0.22745875016240102,0.7222222222222222,0.6666666666666666
2025,Saudi Arabian Grand Prix,5,5.0,BEA,Haas F1 Team,MEDIUM,13,13.0,1,2867.63707352167,6031.4846175349485,0,0,False,False,36.453,30.177,29.793,1,96.423,228.88268156424581,0.6256983240223464,0.164804469273743,0.22905027932960895,5.916201117318436,2.707000000000008,10.615999999999985,-5.006853319475113,-0.07779004807067691,0.03980446927374301,0.22032934909705082,-0.04310120826295982,0.7777777777777778,0.7222222222222222
2025,Saudi Arabian Grand Prix,5,5.0,OCO,Haas F1 Team,HARD,17,14.0,1,3562.568808483813,6031.4846175349485,0,0,False,False,36.475,30.406,29.978,1,96.859,226.5614525139665,0.6089385474860335,0.1871508379888268,0.22346368715083798,5.891061452513966,3.1430000000000007,13.302999999999884,-7.328082369754441,-0.0945498246069898,0.06215083798882681,0.21474275691827985,-0.06824087306742932,0.9444444444444444,0.9444444444444444
2025,Saudi Arabian Grand Prix,5,5.0,HUL,Kick Sauber,HARD,15,15.0,1,3382.37027141538,6258.276964026439,0,0,False,False,36.499,30.039,30.018,1,96.556,228.26183844011143,0.5988857938718662,0.17548746518105848,0.20334261838440112,5.807799442896936,2.8400000000000034,11.820999999999913,-5.627696443609494,-0.10460257822115704,0.05048746518105848,0.194621688151843,-0.15150288268445955,0.8333333333333334,0.8333333333333334
2025,Saudi Arabian Grand Prix,5,5.0,STR,Aston Martin,HARD,14,16.0,1,3322.1276255825105,6702.505644354316,0,0,False,False,36.219,30.071,30.065,1,96.355,227.68994413407822,0.6424581005586593,0.13966480446927373,0.21508379888268156,5.899441340782123,2.63900000000001,11.46100000000024,-6.199590749642709,-0.06103027153436402,0.014664804469273734,0.20636286865012343,-0.05986098479927282,0.6666666666666666,0.7777777777777778
2025,Saudi Arabian Grand Prix,5,5.0,DOO,Alpine,HARD,16,17.0,2,2860.8218575289734,6179.732930604418,0,0,False,False,36.451,30.27,29.999,1,96.72,226.38718662952647,0.5821727019498607,0.16991643454038996,0.21727019498607242,5.73816155988858,3.004000000000005,12.601000000000113,-7.502348254194459,-0.12131567014316258,0.04491643454038996,0.2085492647535143,-0.22114076569281593,0.8888888888888888,0.8888888888888888
2025,Saudi Arabian Grand Prix,5,5.0,BOR,Kick Sauber,HARD,18,18.0,1,2783.065868987378,6258.276964026439,0,0,False,False,36.579,30.257,30.095,1,96.931,226.0558659217877,0.5893854748603352,0.19273743016759776,0.21787709497206703,5.76536312849162,3.2150000000000034,13.847999999999956,-7.833668961933228,-0.11410289723268807,0.06773743016759776,0.2091561647395089,-0.19393919708977592,1.0,1.0
2025,Saudi Arabian Grand Prix,5,6.0,PIA,McLaren,MEDIUM,2,1.0,1,4982.064619562875,7325.943033905385,0,0,False,False,34.783,29.453,29.681,1,93.917,233.51724137931035,0.6896551724137931,0.14655172413793102,0.034482758620689655,5.994252873563219,0.35300000000000864,1.2070000000003347,-1.1005747126436631,-0.002873563218390718,-0.00574712643678163,0.034482758620689655,-0.04022988505747094,0.1111111111111111,0.1111111111111111
2025,Saudi Arabian Grand Prix,5,6.0,VER,Red Bull Racing,MEDIUM,1,2.0,1,4432.369857068747,6511.2641206232165,0,0,False,False,34.33,29.438,29.796,1,93.564,234.617816091954,0.6925287356321839,0.15229885057471265,0.0,6.0344827586206895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.05555555555555555
